area,bathroom,bedroom,lat,long,school,mrt,age,type_condo,type_hdb,price_sqft
915,2,2,1.34261,103.92539,1,0,5,1,0,1202.19
840,2,2,1.299159,103.857858,1,2,3,1,0,2559.52
947,2,2,1.365336,103.8293955,1,0,5,1,0,1457.23
958,2,2,1.312974,103.885056,2,1,5,1,0,1148.22
441,1,1,1.317627,103.828572,3,1,4,1,0,2494.33
1464,3,3,1.28112,103.81474,2,0,7,1,0,1434.43
689,1,1,1.299159,103.857858,1,2,3,1,0,2319.3
1012,2,2,1.326099982,103.9076799,3,0,7,1,0,1057.31
926,2,3,1.32503,103.89049,1,2,1,1,0,1673.87
592,1,1,1.273464,103.845582,1,1,6,1,0,2023.65
441,1,1,1.43621,103.83582,4,0,2,1,0,1446.71
1022,1,1,1.30602279,103.7886574,1,2,9,1,0,1467.71
1475,3,3,1.290527695,103.8165718,2,1,6,1,0,1288.14
1130,2,3,1.32503,103.89049,1,2,1,1,0,1486.73
1109,3,3,1.345572,103.722579,3,1,13,1,0,1125.34
980,2,2,1.35252,103.87036,4,2,7,1,0,1469.39
1518,3,4,1.34261,103.92539,1,0,8,1,0,1250.99
1076,2,2,1.29229,103.76819,0,0,4,1,0,1384.76
1249,2,3,1.29229,103.76819,0,0,0,1,0,1851.88
1055,2,2,1.312816082,103.8453619,3,0,6,1,0,2180.09
807,2,2,1.313703,103.8367575,2,2,4,1,0,2416.36
1249,2,1,1.326015,103.8516255,1,0,6,1,0,1080.86
538,1,1,1.321764733,103.81208,1,2,4,1,0,1856.88
1346,4,3,1.307592,103.9156065,3,0,3,1,0,1857.36
635,1,1,1.323801,103.945356,2,1,3,1,0,1385.83
829,1,1,1.30318102,103.7897599,1,3,11,1,0,1447.53
398,1,1,1.321974,103.8108465,1,2,1,1,0,2462.31
1302,2,3,1.379862,103.897746,4,0,19,1,0,745.01
775,2,2,1.377288,103.961448,2,0,4,1,0,1070.97
667,2,2,1.371231,103.7769705,1,0,4,1,0,1347.83
1076,2,3,1.392453,103.880007,4,0,5,1,0,1068.77
1216,3,3,1.296378,103.872861,0,0,16,1,0,1299.34
527,1,1,1.353360722,103.9294015,2,0,2,1,0,1138.52
1173,2,3,1.312101,103.9062555,3,0,28,1,0,1048.59
947,3,3,1.355022,103.8762585,1,0,3,1,0,1531.15
732,1,1,1.276713,103.8533265,0,3,3,1,0,2185.6
1389,2,4,1.371996315,103.944803,1,0,1,1,0,1186.47
1184,2,3,1.359567,103.832811,1,0,15,1,0,1309.12
431,1,1,1.429605469,103.7852792,4,0,6,1,0,1276.1
1894,2,3,1.297548,103.870602,0,0,22,1,0,1583.95
1033,3,3,1.316556,103.8305385,3,0,20,1,0,1665.05
1291,2,3,1.290591,103.8177315,2,1,4,1,0,1897.75
732,1,1,1.29084,103.82078,3,1,6,1,0,1215.85
689,1,2,1.395794644,103.8792039,3,0,3,1,0,1201.74
710,2,3,1.35252,103.758417,3,0,4,1,0,1477.31
1292,2,3,1.38616,103.74618,4,1,20,1,0,688.85
667,1,2,1.270629,103.814073,1,1,5,1,0,1979.01
969,2,2,1.35531,103.887855,2,0,4,1,0,1057.79
1023,3,3,1.388499056,103.8872807,5,0,6,1,0,916.91
1970,4,3,1.268459854,103.8143725,0,0,7,1,0,1664.97
689,2,2,1.335303,103.742415,2,2,3,1,0,1857.76
1657,3,3,1.301373,103.898169,0,0,10,1,0,1979.48
1076,2,2,1.316034,103.802265,1,0,6,1,0,1570.63
883,2,2,1.39284,103.8796785,4,0,5,1,0,996.6
1216,2,3,1.321542,103.864824,2,1,4,1,0,1398.03
506,1,1,1.311894,103.894767,2,0,7,1,0,1422.92
840,2,1,1.327671,103.9447485,3,1,4,1,0,1309.52
1399,4,3,1.314927,103.8547845,2,1,3,1,0,1389.28
1593,3,4,1.277226,103.8536955,0,3,3,1,0,2210.92
1184,3,3,1.378755,103.903047,4,0,4,1,0,1114.86
1442,2,2,1.34041,103.77221,2,1,24,1,0,2080.44
1173,3,5,1.311690041,103.79588,0,1,47,1,0,1278.77
765,2,2,1.31122,103.85281,2,1,4,1,0,1627.45
1184,3,3,1.369521,103.959711,3,0,14,1,0,792.23
1356,3,3,1.266813,103.814505,0,0,16,1,0,1688.79
990,2,3,1.41003,103.90594,5,0,4,1,0,1232.32
571,1,1,1.376458383,103.7573924,2,0,4,1,0,1260.95
979,3,2,1.312299,103.9348395,0,0,17,1,0,1327.89
1195,2,2,1.371096,103.946166,0,1,1,1,0,1129.71
667,2,2,1.327131,103.948929,0,1,3,1,0,1724.14
1819,2,3,1.309878,103.8431295,3,0,49,1,0,1704.23
1001,2,2,1.277226,103.8536955,0,3,3,1,0,1998
592,1,1,1.386423,103.8695895,2,0,6,1,0,1266.89
1001,2,3,1.31283,103.92608,1,0,10,1,0,1448.55
1668,3,3,1.300887,103.8820905,0,0,12,1,0,1430
1141,3,3,1.298205,103.8428145,2,3,13,1,0,2366.35
1475,3,3,1.31152007,103.75963,2,0,12,1,0,1152.54
1206,2,2,1.312767,103.903326,1,0,7,1,0,1243.78
1130,3,3,1.351971,103.757814,3,0,15,1,0,849.56
1109,2,2,1.318212,103.7619045,3,0,3,1,0,1440.94
635,1,2,1.38797,103.86879,2,0,6,1,0,1366.93
1237,3,3,1.357173,103.758714,1,0,18,1,0,816.49
1259,2,3,1.429416,103.7857365,4,0,9,1,0,873.71
657,1,1,1.280772,103.8526605,0,4,12,1,0,1674.28
721,1,2,1.393488,103.8804885,4,0,2,1,0,1158.11
1755,3,3,1.28626,103.84244,0,2,10,1,0,1584.05
517,1,1,1.301706,103.7899665,1,1,11,1,0,1644.1
1130,3,3,1.35026,103.93597,4,0,5,1,0,1106.19
1065,3,3,1.377279,103.960998,2,0,4,1,0,1107.98
1346,2,2,1.299267,103.8992445,0,0,16,1,0,1493.31
883,2,2,1.280772,103.8526605,0,4,12,1,0,2263.75
420,1,1,1.2798,103.7859075,0,0,6,1,0,1590.48
893,2,2,1.330866,103.8694635,3,1,4,1,0,1433.37
990,2,3,1.40246,103.90686,9,0,6,1,0,947.47
1141,3,3,1.412847,103.8347865,2,0,26,1,0,736.2
732,2,3,1.348938,103.878108,2,0,3,1,0,1707.65
883,2,2,1.306971,103.8896325,1,1,7,1,0,1472.25
936,2,3,1.318716,103.849668,2,0,16,1,0,1442.31
1184,3,3,1.292976,103.805658,1,1,18,1,0,1351.35
1216,3,3,1.35144,103.881816,1,0,6,1,0,1151.32
936,2,2,1.342467,103.717692,4,1,7,1,0,1207.05
1530,2,3,1.31465,103.90201,1,0,15,1,0,1013.07
1420,2,2,1.307736,103.8390885,2,0,11,1,0,2253.52
710,1,1,1.3,103.9,0,0,5,1,0,1700
527,1,1,1.328697,103.907403,3,0,4,1,0,1537
946,2,3,1.345878,103.725981,3,0,2,1,0,1446.09
1130,3,3,1.30126,103.82563,0,0,12,1,0,2256.64
527,1,1,1.34261,103.92539,1,0,5,1,0,1318.79
1001,2,3,1.4049,103.90272,7,1,6,1,0,987.01
1184,3,3,1.346274,103.7228445,3,1,13,1,0,1081.08
1184,3,3,1.355382,103.966992,1,0,5,1,0,929.05
1119,3,3,1.33448,103.85108,4,1,8,1,0,1501.34
1701,4,4,1.301877,103.898961,0,0,10,1,0,1881.25
1119,3,3,1.33448,103.85108,4,1,8,1,0,1510.28
1163,2,3,1.348074,103.958784,4,0,24,1,0,765.26
624,1,2,1.365552,103.771062,1,1,3,1,0,1370.19
1765,3,4,1.354023,103.7607885,1,0,18,1,0,1206.8
1765,2,3,1.429605469,103.7852792,4,0,6,1,0,668.56
699,1,2,1.285434,103.829787,1,1,2,1,0,2001.27
549,1,1,1.304325,103.8487815,3,3,12,1,0,2149.36
1044,2,3,1.27494,103.84218,1,0,3,1,0,2599.33
1442,3,3,1.30491,103.8268305,0,0,18,1,0,2635.23
1249,2,3,1.324791,103.8641175,3,0,22,1,0,1160.93
1227,3,3,1.3,103.9,0,0,20,1,0,1140.99
904,2,2,1.275165,103.844538,1,1,13,1,0,1769.91
1098,3,3,1.371996315,103.944803,1,0,1,1,0,1275.05
883,2,2,1.30635,103.88428,1,1,7,1,0,1664.78
1130,3,3,1.295397,103.8283785,2,0,20,1,0,1946.9
1022,2,1,1.30602279,103.7886574,1,2,9,1,0,1360.08
829,1,1,1.31059,103.9254,1,0,34,1,0,1013.27
1130,2,2,1.275165,103.844538,1,1,13,1,0,1769.03
1463,2,3,1.34261,103.92539,1,0,8,1,0,1059.47
1399,3,4,1.364787,103.7647665,1,1,4,1,0,1393.85
678,2,2,1.335303,103.742415,2,2,3,1,0,1814.16
893,2,2,1.308276,103.8631185,1,1,13,1,0,1791.71
990,2,3,1.353360722,103.9294015,2,0,-1,1,0,1146.46
1249,3,3,1.372959,103.90212,2,0,16,1,0,927.85
1399,2,3,1.405035,103.9000455,6,1,5,1,0,1036.45
592,1,1,1.29646266,103.8251428,1,0,5,1,0,1942.57
915,2,2,1.313109,103.8923775,1,0,11,1,0,1419.55
463,1,1,1.36819,103.92948,0,0,-3,1,0,1490.28
560,1,1,1.29176,103.82594,2,0,13,1,0,1642.86
614,1,1,1.43585,103.78698,4,4,7,1,0,1156.35
914,2,2,1.32435,103.945023,2,1,3,1,0,1444.2
732,1,1,1.277226,103.8536955,0,3,3,1,0,2159.84
1399,3,3,1.32847,103.8429,1,0,8,1,0,1479.63
678,1,1,1.280772,103.8526605,0,4,12,1,0,1902.65
710,2,2,1.395794644,103.8792039,3,0,3,1,0,1208.45
624,1,1,1.37601,103.902426,2,0,5,1,0,1097.76
1636,3,3,1.306431,103.922055,1,0,45,1,0,1008.56
1216,2,2,1.29498,103.85658,1,3,4,1,0,2621.71
915,2,2,1.37331,103.9026195,1,0,2,1,0,1256.83
1141,2,2,1.360404,103.967091,2,0,21,1,0,874.67
1163,2,3,1.277226,103.8536955,0,3,3,1,0,2063.63
1259,3,4,1.371996315,103.944803,1,0,1,1,0,1622.72
388,1,1,1.31283,103.92608,1,0,6,1,0,1546.39
560,1,1,1.345986,103.725378,3,0,2,1,0,1482.14
1270,2,3,1.369269,103.776822,0,0,5,1,0,1165.35
829,2,2,1.34261,103.92539,1,0,5,1,0,1278.65
861,3,2,1.332873,103.9424175,4,0,16,1,0,955.87
1346,2,3,1.322379,103.8489795,2,0,8,1,0,1634.47
1227,3,3,1.342206,103.735134,3,1,25,1,0,1000
689,1,2,1.32425,103.95297,0,0,3,1,0,1651.67
1044,2,2,1.277226,103.8536955,0,3,3,1,0,2301.34
1668,2,3,1.33764213,103.7371369,2,0,27,1,0,1007.19
1475,2,3,1.311192,103.927923,0,0,21,1,0,915.25
1194,2,3,1.349478,103.84704,3,2,20,1,0,1189.28
743,2,2,1.35666,103.9661235,1,0,3,1,0,1056.53
958,2,2,1.31888,103.77329,1,0,24,1,0,1263.05
1141,2,3,1.30653,103.888854,1,1,7,1,0,1647.68
1109,2,2,1.3257,103.865463,3,0,22,1,0,1244.36
1605,2,3,1.314774,103.8063195,1,1,33,1,0,1900.31
1701,4,4,1.293201,103.8201525,2,0,3,1,0,2182.83
786,2,2,1.29229,103.76819,0,0,4,1,0,1716.28
969,2,3,1.43621,103.83582,4,0,2,1,0,1186.79
1346,3,4,1.392580347,103.9129701,5,0,4,1,0,1114.41
742,2,2,1.328211,103.8633435,3,0,5,1,0,1320.75
516,1,1,1.32503,103.89049,1,2,1,1,0,1647.29
710,1,1,1.276713,103.8533265,0,3,3,1,0,2303.49
1701,2,3,1.312299,103.9348395,0,0,17,1,0,1110.46
710,1,1,1.277226,103.8536955,0,3,3,1,0,2225.35
1668,4,4,1.365606,103.8290265,1,0,5,1,0,1618.71
1152,3,3,1.300437,103.9010625,0,0,6,1,0,1953.12
1238,3,3,1.311687,103.9395735,1,0,16,1,0,1252.02
1346,3,4,1.380645,103.902975,4,0,5,1,0,995.54
441,1,1,1.317627,103.828572,3,1,4,1,0,2500.68
969,2,2,1.365147,103.830147,1,0,5,1,0,1532.51
474,1,1,1.315701,103.8416085,2,2,4,1,0,2742.62
968,2,2,1.316916,103.889421,2,2,22,1,0,1012.4
1012,2,2,1.268163,103.814379,0,0,7,1,0,1877.47
500,1,1,1.328841,103.869045,2,1,3,1,0,1660
1184,2,3,1.292976,103.805658,1,1,18,1,0,1351.35
840,1,1,1.274616,103.8443175,1,1,6,1,0,2142.86
1205,2,2,1.392534,103.880565,4,0,5,1,0,1029.05
1033,2,2,1.364787,103.7647665,1,1,4,1,0,1311.71
1227,2,2,1.279647,103.8549735,0,4,10,1,0,2526.49
678,2,2,1.352763,103.850964,4,2,3,1,0,1917.4
1711,3,3,1.290933,103.8383145,1,0,12,1,0,1826.42
463,1,1,1.371897,103.945491,1,1,1,1,0,1393.09
1744,4,4,1.314891,103.8033315,1,0,6,1,0,1605.5
904,2,2,1.298682,103.8861945,0,0,11,1,0,2046.46
1302,4,3,1.341738,103.9534155,2,1,6,1,0,1298
1033,2,2,1.303956,103.840803,2,1,6,1,0,2251.31
1249,2,3,1.31625,103.8304035,3,0,17,1,0,1593.27
807,2,2,1.363932,103.764582,1,1,4,1,0,1363.07
1752,3,3,1.44794,103.81891,4,1,19,1,0,742.01
1194,3,3,1.35026,103.93597,4,0,4,1,0,1155.78
861,2,3,1.29328,103.82615,2,0,6,1,0,2311.27
958,2,3,1.30083,103.8475,1,4,3,1,0,2484.34
1346,3,4,1.378197,103.7470815,3,0,20,1,0,780.09
1485,3,4,1.35729,103.9642245,2,0,10,1,0,909.09
700,2,2,1.317121839,103.8853721,2,1,2,1,0,1642.86
1895,3,3,1.3108,103.90138,1,0,15,1,0,1292.88
1163,3,3,1.355571,103.964121,1,0,5,1,0,937.23
1389,3,4,1.342926,103.962492,0,1,23,1,0,1151.91
409,1,1,1.299452705,103.8528615,2,5,-4,1,0,2371.64
1496,3,3,1.352241,103.882275,1,0,6,1,0,1122.99
1249,2,2,1.31680019,103.8279882,3,1,20,1,0,1681.35
1496,3,4,1.380213,103.8998565,4,0,15,1,0,835.56
667,2,2,1.32768,103.9498065,0,1,3,1,0,1649.18
883,2,2,1.280772,103.8526605,0,4,12,1,0,1902.6
624,1,1,1.327581,103.907691,3,0,4,1,0,1089.74
1367,3,4,1.368441,103.877847,2,0,5,1,0,1280.18
1787,3,3,1.290474,103.816017,2,1,11,1,0,1231.11
818,2,2,1.31724,103.761,3,0,22,1,0,1173.59
980,2,2,1.37682,103.941855,2,0,8,1,0,844.9
635,2,2,1.303173,103.8476655,2,5,10,1,0,2000
743,2,2,1.313703,103.8367575,2,2,4,1,0,2691.79
1184,3,3,1.323837,103.8508875,1,0,12,1,0,1266.89
915,2,3,1.361313,103.9701465,0,0,-3,1,0,1449.18
581,1,1,1.312488,103.8420855,2,2,9,1,0,2099.83
667,1,2,1.326825,103.862232,3,0,8,1,0,1256.37
958,2,2,1.359936,103.9666815,2,0,21,1,0,866.39
463,1,1,1.330137,103.908285,3,0,4,1,0,1587.47
1356,2,3,1.277694,103.849551,0,2,3,1,0,2397.82
646,2,2,1.38797,103.86879,2,0,6,1,0,1343.65
904,2,3,1.377522,103.960242,2,0,4,1,0,995.58
969,3,3,1.40584,103.90169,6,1,15,1,0,1320.95
1399,3,3,1.355157,103.752405,3,1,20,1,0,822.02
1259,2,2,1.289592,103.8412845,1,1,20,1,0,1370.14
872,2,2,1.264851,103.8165255,0,2,4,1,0,1926.61
1076,3,3,1.355157,103.9678425,1,0,5,1,0,900.45
635,1,2,1.345986,103.725378,3,0,2,1,0,1415.75
829,1,1,1.30442,103.8617,1,2,8,1,0,2207.48
732,1,2,1.375776,103.902561,2,0,5,1,0,1158.47
1216,2,3,1.321542,103.864824,2,1,4,1,0,1398.03
840,2,2,1.299159,103.857858,1,2,3,1,0,2380.95
463,1,1,1.300709927,103.8547501,1,3,5,1,0,1593.95
1237,2,3,1.329741,103.945671,3,1,11,1,0,1203.56
1636,3,3,1.279647,103.8549735,0,4,10,1,0,2444.99
915,2,3,1.37583,103.9594815,2,0,4,1,0,852.46
904,2,1,1.338534,103.950342,1,0,22,1,0,796.46
754,2,2,1.368792,103.8777795,2,0,5,1,0,1206.9
754,2,2,1.327830069,103.8854499,1,1,4,1,0,1724.14
1507,4,4,1.359927,103.9624155,2,0,24,1,0,982.08
581,1,2,1.41003,103.90594,5,0,3,1,0,1376.94
2088,3,3,1.301373,103.898169,0,0,10,1,0,1335.25
1625,3,3,1.280349,103.852143,0,4,6,1,0,2100
915,2,1,1.335447,103.808934,1,0,40,1,0,1092.9
956,2,2,1.36017,103.966488,2,0,21,1,0,868.2
775,1,1,1.293651,103.837185,1,0,6,1,0,2464.52
1625,2,2,1.3041,103.8491775,2,3,14,1,0,1261.54
1302,3,3,1.388142,103.879161,3,0,19,1,0,766.51
1195,3,3,1.387368,103.7437605,4,1,16,1,0,803.35
1324,2,3,1.311678,103.895856,2,0,15,1,0,1397.28
839,2,2,1.316313,103.839102,2,2,22,1,0,1966.63
915,2,2,1.35252,103.87036,4,2,25,1,0,1005.46
1066,2,2,1.317375,103.845006,2,1,14,1,0,1688.56
794,1,1,1.29328,103.82615,2,0,23,1,0,1763.22
753,2,2,1.370385,103.9448475,0,0,4,1,0,1086.17
1561,3,3,1.264851,103.8165255,0,2,4,1,0,2472.77
1066,3,2,1.298682,103.8861945,0,0,11,1,0,1782.36
1227,2,3,1.327607295,103.9526355,0,0,20,1,0,815
495,1,1,1.280934,103.8498255,0,4,4,1,0,2747.47
732,1,1,1.276713,103.8533265,0,3,3,1,0,2240.44
1335,2,2,1.427283,103.7860515,4,0,6,1,0,808.99
850,2,2,1.321821,103.864743,2,1,4,1,0,1517.65
1044,2,3,1.357803,103.830273,1,0,3,1,0,1580.46
1012,2,3,1.313055,103.885731,2,0,12,1,0,1086.96
474,1,1,1.290527695,103.8165718,2,1,3,1,0,2004.22
1507,3,3,1.277226,103.8536955,0,3,3,1,0,2339.08
850,1,1,1.279278,103.850541,0,2,9,1,0,1764.71
1044,2,1,1.312137,103.800393,0,1,15,1,0,2183.91
1023,2,3,1.342611,103.719375,4,1,6,1,0,1270.77
990,2,2,1.348074,103.958784,4,0,24,1,0,747.47
1216,3,3,1.296378,103.872861,0,0,16,1,0,1330.59
1313,3,3,1.299951,103.8300705,1,1,12,1,0,2627.57
900,2,3,1.405136937,103.894986,3,0,-3,1,0,1014.44
1097,2,2,1.297521,103.7663325,0,0,20,1,0,884.23
818,1,1,1.282887,103.831236,2,0,83,1,0,1039.12
678,1,1,1.278047669,103.8583888,0,3,12,1,0,1902.65
1210,2,2,1.266975,103.81275,0,0,7,1,0,1512.4
431,1,1,1.325385,103.85334,1,0,5,1,0,1554.52
915,2,2,1.279278,103.850541,0,2,9,1,0,2021.86
1076,2,3,1.386801,103.869567,2,0,7,1,0,1282.53
990,2,2,1.282455,103.783833,0,1,9,1,0,1797.98
2013,2,2,1.326825,103.862232,3,0,8,1,0,839.54
1345,2,2,1.313244,103.8490245,2,0,7,1,0,1301.12
1237,3,3,1.357002,103.7659725,0,0,20,1,0,1293.45
592,1,2,1.299452705,103.8528615,2,5,-4,1,0,2027.03
1163,2,2,1.277226,103.8536955,0,3,3,1,0,2279.78
1141,4,3,1.292751,103.8198555,2,1,3,1,0,2032.43
1927,2,3,1.359513,103.878783,0,0,18,1,0,1006.75
2056,3,4,1.3896,103.7694465,3,0,6,1,0,817.12
1605,2,3,1.426455,103.8240585,1,0,10,1,0,872.27
1389,3,3,1.372401,103.76469,2,1,19,1,0,1137.51
2025,4,3,1.31833,103.77583,2,0,41,1,0,1471.6
1076,2,2,1.279647,103.8549735,0,4,10,1,0,2685.87
646,2,2,1.36177,103.88696,2,1,4,1,0,1452.01
1001,2,2,1.315278,103.840479,2,2,7,1,0,2347.65
990,2,2,1.296108,103.8672225,0,0,22,1,0,1232.32
947,2,2,1.345572,103.722579,3,1,13,1,0,1140.44
388,1,1,1.315683,103.9004505,1,0,7,1,0,1520.62
474,1,1,1.29546,103.8065175,2,1,3,1,0,1898.73
1044,2,2,1.359847753,103.9653662,2,0,6,1,0,956.7
947,2,2,1.312371,103.938732,1,0,21,1,0,1161.56
1227,3,3,1.329741,103.945671,3,1,11,1,0,1124.69
527,1,1,1.299452705,103.8528615,2,5,-4,1,0,2087.29
731,2,2,1.39106658,103.8942452,8,1,4,1,0,1285.91
883,2,1,1.29084,103.82078,3,1,6,1,0,1449.6
1200,3,3,1.31758,103.90582,2,1,16,1,0,1066.67
1345,3,3,1.34261,103.92539,1,0,9,1,0,1189.59
700,2,2,1.32147,103.864365,2,1,4,1,0,1557.14
1077,2,3,1.270566,103.8136275,1,1,5,1,0,1753.84
1668,2,3,1.294119,103.8375045,1,0,26,1,0,1678.66
861,2,2,1.438164,103.8307815,3,0,6,1,0,1080.14
1206,2,2,1.33236,103.94614,1,0,6,1,0,1119.4
1895,3,3,1.297413,103.872168,0,0,22,1,0,1398.42
1270,3,3,1.359945,103.8775005,1,0,12,1,0,1070.87
818,3,2,1.29229,103.76819,0,0,4,1,0,1699.27
1108,3,3,1.33448,103.85108,4,1,8,1,0,1353.79
904,2,3,1.371366,103.945743,1,1,1,1,0,1305.31
667,1,1,1.280772,103.8526605,0,4,12,1,0,1873.91
581,1,1,1.264851,103.8165255,0,2,4,1,0,2345.61
721,1,1,1.277226,103.8536955,0,3,3,1,0,2191.4
592,1,1,1.31355,103.8822075,2,1,6,1,0,1295.27
517,1,1,1.356048,103.963941,1,0,5,1,0,1257.25
700,2,2,1.29546,103.8065175,2,1,3,1,0,1964.29
969,2,3,1.340766,103.957632,1,1,21,1,0,882.35
463,1,1,1.31758,103.90582,2,1,4,1,0,1507.56
1056,2,2,1.29328,103.82615,2,0,23,1,0,1657.2
797,2,2,1.344303,103.8729825,3,0,4,1,0,1442.91
861,2,2,1.280772,103.8526605,0,4,12,1,0,1916.38
732,2,2,1.389375,103.895055,9,1,4,1,0,1318.31
1001,2,2,1.277226,103.8536955,0,3,3,1,0,2318.73
1464,2,2,1.313595,103.8049515,1,0,16,1,0,1700.06
1658,3,4,1.33641,103.869738,2,1,8,1,0,1375.15
1248,3,3,1.34261,103.92539,1,0,8,1,0,1161.86
1798,4,4,1.280772,103.8526605,0,4,12,1,0,2224.69
1196,3,3,1.34802,103.8433095,2,1,18,1,0,1204.01
441,1,1,1.43621,103.83582,4,0,2,1,0,1403.63
1454,3,3,1.397646,103.750497,4,1,20,1,0,638.93
409,1,1,1.37497,103.97395,0,0,4,1,0,1356.97
1055,3,2,1.3896,103.7694465,3,0,6,1,0,853.08
1066,2,3,1.376217,103.959522,2,0,4,1,0,900.56
893,2,3,1.389618,103.8958785,9,1,4,1,0,1287.79
937,2,2,1.296882,103.7650995,0,0,15,1,0,1067.24
850,2,2,1.308492,103.8391425,2,0,11,1,0,2117.65
1292,3,3,1.38616,103.74618,4,1,20,1,0,696.59
484,1,1,1.369098,103.9462785,1,0,3,1,0,1278.91
840,2,2,1.329021,103.914198,1,0,6,1,0,1101.19
1679,4,4,1.300887,103.8820905,0,0,12,1,0,1536.63
474,1,1,1.373526,103.9027095,1,0,2,1,0,1434.6
775,2,2,1.389393,103.8962205,8,1,5,1,0,1419.35
965,2,3,1.341711,103.9580775,1,1,21,1,0,817.5
753,2,2,1.337454,103.7814435,2,1,35,1,0,1845.95
1600,3,4,1.358064,103.7645955,0,0,22,1,0,1137.5
1227,3,3,1.37187,103.9442625,1,0,7,1,0,968.94
969,2,2,1.304415,103.7842785,1,0,20,1,0,1329.21
474,1,1,1.41003,103.90594,5,0,4,1,0,1350.21
1130,2,3,1.341558,103.76064,3,0,22,1,0,765.49
549,1,1,1.323801,103.945356,2,1,3,1,0,1637.52
797,1,1,1.352412,103.8810285,1,0,6,1,0,1027.46
1346,3,3,1.364706,103.7655945,1,1,25,1,0,1188.71
1152,2,3,1.335906,103.8692745,2,1,8,1,0,1475.69
1390,3,4,1.346697,103.7559195,3,0,16,1,0,949.64
1206,2,2,1.305828,103.838841,2,0,16,1,0,2197.35
1400,3,3,1.405215,103.8994785,5,1,5,1,0,1046.43
1367,3,3,1.302,103.85359,2,4,12,1,0,1806.88
958,2,2,1.297629,103.7650995,0,0,15,1,0,1043.84
667,1,1,1.309986,103.835493,1,0,4,1,0,2623.69
484,1,1,1.329516,103.914864,1,0,6,1,0,1404.96
635,1,2,1.296171,103.827195,1,0,6,1,0,2196.85
1518,3,3,1.277694,103.849551,0,2,3,1,0,2236.34
1044,2,3,1.298907,103.884264,0,0,10,1,0,1704.98
1625,2,3,1.427949,103.785813,4,0,6,1,0,775.38
904,2,2,1.365147,103.830147,1,0,5,1,0,1471.24
570,1,1,1.27494,103.84218,1,0,3,1,0,2543.86
775,2,2,1.377288,103.961448,2,0,4,1,0,1096.77
1356,3,3,1.359847753,103.9653662,2,0,6,1,0,1017.7
581,1,1,1.279278,103.850541,0,2,9,1,0,1893.29
1001,2,3,1.39735,103.89688,7,0,3,1,0,1288.71
1701,4,4,1.292697,103.8204135,2,0,3,1,0,2063.49
1012,2,2,1.37497,103.97395,0,0,9,1,0,1185.77
1324,3,3,1.268163,103.814379,0,0,7,1,0,1805.14
1130,3,3,1.39735,103.89688,7,0,10,1,0,1132.74
667,1,1,1.278047669,103.8583888,0,3,12,1,0,1874.06
1163,2,3,1.304703,103.8410055,2,0,45,1,0,1375.75
1819,3,3,1.352538,103.8517155,4,2,5,1,0,1511.82
538,1,1,1.29328,103.82615,2,0,5,1,0,1821.56
1087,2,2,1.329948,103.8691755,2,1,4,1,0,1379.94
1227,2,2,1.316673,103.7772045,1,0,12,1,0,1752.24
926,2,3,1.328094,103.8627765,3,0,6,1,0,1355.29
592,1,2,1.322775,103.9449285,2,0,3,1,0,1349.66
1066,3,3,1.39735,103.89688,7,0,6,1,0,1217.64
1335,4,4,1.376712,103.959927,2,0,4,1,0,861.42
969,2,2,1.306098,103.7843595,1,0,23,1,0,1135.19
775,1,1,1.312002,103.8859515,2,0,5,1,0,1000
883,2,3,1.443663,103.82472,2,0,4,1,0,1019.25
1012,2,2,1.303596,103.841073,2,1,5,1,0,1966.4
743,2,2,1.376217,103.959522,2,0,4,1,0,928.67
1755,3,3,1.349127,103.7492055,4,1,16,1,0,905.98
968,2,2,1.344492,103.880754,2,1,9,1,0,1652.89
1691,3,4,1.38925005,103.85727,0,0,22,1,0,916.62
1184,2,2,1.274616,103.8443175,1,1,6,1,0,2694.44
1012,3,3,1.392453,103.9138515,4,0,4,1,0,953.56
1141,3,3,1.375956,103.959954,2,0,4,1,0,893.95
1162,2,2,1.322775,103.9449285,2,0,3,1,0,1394.15
452,1,1,1.31122,103.85281,2,1,12,1,0,1659.29
484,1,1,1.355157,103.9678425,1,0,5,1,0,1167.36
1658,3,4,1.376703,103.959783,2,0,4,1,0,814.23
1604,3,3,1.279278,103.850541,0,2,9,1,0,2244.39
484,1,1,1.374803224,103.9030419,2,0,2,1,0,1380.17
1184,3,3,1.371861,103.9438485,1,0,7,1,0,929.05
796,2,2,1.355157,103.9678425,1,0,5,1,0,991.21
1066,2,2,1.373751,103.9396365,2,0,14,1,0,1013.13
474,1,1,1.288998,103.7835764,0,0,-4,1,0,1757.38
1292,2,2,1.318266,103.830354,3,0,6,1,0,2244.58
1001,2,2,1.303596,103.841073,2,1,5,1,0,2097.9
506,1,1,1.294551,103.827582,2,0,5,1,0,1932.81
441,1,1,1.43621,103.83582,4,0,2,1,0,1405.9
1798,4,4,1.293507,103.833171,1,0,10,1,0,2213.57
1184,2,3,1.280772,103.8526605,0,4,12,1,0,2094.59
1679,2,3,1.31465,103.90201,1,0,11,1,0,976.77
1184,2,3,1.292697,103.8204135,2,0,3,1,0,1967.91
1130,2,3,1.35026,103.93597,4,0,5,1,0,1088.5
872,2,3,1.35026,103.93597,4,0,5,1,0,1238.53
