,area,bathroom,bedroom,lat,long,school,mrt,age,type_condo,type_hdb,bathroom_area,bedroom_area,remaining_area,convenience,distance_from_central,price_sqft
3192,958,2,2,1.3559940000000001,103.761252,1,0,6,1,0,95.80000000000001,239.5,622.7,1,9.73015979061959,1544.89
3193,1290,3,3,1.295199,103.83114599999999,2,0,25,1,0,193.50000000000003,483.75,612.75,2,0.9747473298869122,2077.52
3194,1399,3,3,1.348074,103.958784,4,0,24,1,0,209.85000000000002,524.625,664.5250000000001,4,14.950969012941284,750.54
3195,570,1,1,1.376514,103.756536,2,0,4,1,0,28.5,71.25,470.25,2,11.59452317642307,1175.44
3196,818,2,2,1.355967,103.9671225,1,0,3,1,0,81.80000000000001,204.5,531.7,1,16.121250284362365,1039.12
3197,667,1,1,1.280772,103.8526605,0,4,12,1,0,33.35,83.375,550.275,4,3.4627785828817115,1919.04
3198,1884,4,4,1.3240299999999998,103.80521999999999,2,1,21,1,0,376.8,942.0,565.2,3,3.694362658233455,1500.0
3199,1301,3,3,1.38925005,103.85727,0,0,22,1,0,195.15000000000003,487.875,617.9749999999999,0,9.844991718118596,753.27
3200,840,3,3,1.30466,103.9042,3,0,14,1,0,126.00000000000001,315.0,399.0,3,8.059799550709723,1547.62
3201,1206,3,3,1.3254096290000001,103.9289738,4,1,5,1,0,180.90000000000003,452.25,572.8499999999999,5,11.072763062439371,1368.16
3202,861,2,2,1.3764583830000001,103.75739240000001,2,0,4,1,0,86.10000000000001,215.25,559.65,2,11.521598128814562,1138.21
3203,506,1,1,1.328160682,103.8475784,1,1,8,1,0,25.3,63.25,417.45,2,3.1989200001936915,1462.45
3204,1593,3,3,1.277226,103.8536955,0,3,3,1,0,238.95000000000005,597.375,756.675,3,3.834908443538495,2153.17
3205,689,2,3,1.3617700000000001,103.88696,2,1,4,1,0,68.9,258.375,361.725,3,8.861532196137786,1313.5
3206,732,1,1,1.307670066,103.88828000000001,1,1,8,1,0,36.6,91.5,603.9,2,6.300852704120976,1639.34
3207,797,2,2,1.371753,103.943421,1,0,7,1,0,79.7,199.25,518.05,1,14.508728011849215,1003.76
3208,861,2,3,1.290591,103.8177315,2,1,4,1,0,86.10000000000001,322.875,452.025,3,2.154202732799573,1962.83
3209,1141,2,2,1.277226,103.8536955,0,3,3,1,0,114.10000000000001,285.25,741.6500000000001,3,3.834908443538495,2439.86
3210,1023,2,2,1.3558860000000001,103.9653045,1,0,5,1,0,102.30000000000001,255.75,664.95,1,15.929154171123647,928.64
3211,797,2,2,1.292697,103.8204135,2,0,3,1,0,79.7,199.25,518.05,2,1.7777361129803546,2383.94
3212,710,1,1,1.3,103.9,0,0,5,1,0,35.5,88.75,585.75,0,7.604860582365296,1701.41
3213,904,2,3,1.31283,103.92608,1,0,6,1,0,90.4,339.0,474.6,1,10.539900628242657,1449.12
3214,1033,2,3,1.440765,103.8304935,2,0,18,1,0,103.30000000000001,387.375,542.325,2,15.124452958194615,890.61
3215,1216,2,3,1.308384,103.915269,3,0,3,1,0,121.60000000000001,456.0,638.4000000000001,3,9.304020637951709,1644.74
3216,527,1,1,1.34261,103.92539000000001,1,0,5,1,0,26.35,65.875,434.775,1,11.258884741578743,1328.27
3217,1206,2,3,1.31758,103.90581999999999,2,1,8,1,0,120.60000000000001,452.25,633.1500000000001,3,8.375617280192415,1202.32
3218,450,1,1,1.345104,103.8791385,3,1,35,1,0,22.5,56.25,371.25,4,6.960085361523897,1904.2
3219,657,1,1,1.2912569999999999,103.84069050000001,1,1,14,1,0,32.85,82.125,542.025,2,1.7220861085219221,2404.87
3220,431,1,1,1.3091899999999999,103.91339,3,0,6,1,0,21.55,53.875,355.575,3,9.100390671682721,1647.33
3221,1841,2,3,1.31283,103.92608,1,0,9,1,0,184.10000000000002,690.375,966.5250000000001,1,10.539900628242657,1347.09
3222,1500,3,3,1.37497,103.97395,0,0,26,1,0,225.00000000000003,562.5,712.5,0,17.661465317617864,800.0
3223,818,2,2,1.3044200000000001,103.8617,1,2,8,1,0,81.80000000000001,204.5,531.7,3,3.329937411371454,2177.12
3224,947,2,2,1.339414731,103.8829667,2,0,8,1,0,94.7,236.75,615.55,2,6.91310914596367,1267.16
3225,1302,2,2,1.28112,103.81474,2,0,7,1,0,130.20000000000002,325.5,846.3,2,3.1611421033252327,1382.49
3226,710,2,2,1.357632,103.8307995,1,0,3,1,0,71.0,177.5,461.5,1,5.9323546141813965,1718.31
3227,1055,2,2,1.2824799999999998,103.78553000000001,0,1,22,1,0,105.5,263.75,685.75,1,5.670434278949759,1355.45
3228,1259,2,3,1.378152,103.7740905,3,0,23,1,0,125.9,472.125,660.9749999999999,3,10.414782726771561,721.21
3229,1270,3,3,1.3809690000000001,103.90083299999999,5,0,6,1,0,190.50000000000003,476.25,603.25,5,11.467553522810126,786.61
3230,592,1,1,1.29646266,103.8251428,1,0,5,1,0,29.6,74.0,488.4,1,1.1130648254343174,1888.51
3231,764,2,2,1.345365,103.7253735,3,0,2,1,0,76.4,191.0,496.6,3,12.695177172241161,1636.13
3232,872,2,2,1.268163,103.814379,0,0,7,1,0,87.2,218.0,566.8,0,4.409772873980708,1811.93
3233,1055,2,2,1.296621,103.8381885,1,1,7,1,0,105.5,263.75,685.75,2,1.0828067956447336,2161.14
3234,1647,3,4,1.301769,103.9028625,0,0,12,1,0,247.05000000000004,823.5,576.45,0,7.9144277395362765,1942.93
3235,1098,3,3,1.28928,103.82812,2,1,14,1,0,164.70000000000002,411.75,521.55,3,1.6769435333502283,1639.34
3236,657,1,2,1.375785,103.90419449999999,1,0,2,1,0,32.85,164.25,459.9,1,11.31215066869384,1216.13
3237,1313,3,3,1.339992,103.957254,1,0,8,1,0,196.95000000000002,492.375,623.675,1,14.520128623163222,1256.66
3238,700,2,2,1.3044200000000001,103.8617,1,2,1,1,0,70.0,175.0,455.0,3,3.329937411371454,2100.0
3239,1668,3,3,1.30066,103.83736999999999,1,1,24,1,0,250.20000000000005,625.5,792.3,2,0.7227827664723907,1768.59
3240,947,2,3,1.365552,103.771062,1,1,3,1,0,94.7,355.125,497.17499999999995,2,9.591682952375711,1372.76
3241,764,2,2,1.443663,103.82472,2,0,4,1,0,76.4,191.0,496.6,2,15.464203028878224,1151.83
3242,1335,2,2,1.429605469,103.7852792,4,0,6,1,0,133.5,333.75,867.75,4,14.82260140058016,808.99
3243,1173,2,3,1.310769,103.9363785,0,0,34,1,0,117.30000000000001,439.875,615.825,0,11.664720718243425,963.34
3244,1249,3,3,1.380015,103.8987405,5,0,19,1,0,187.35000000000002,468.375,593.2750000000001,5,11.233667528073427,807.05
3245,1496,2,3,1.266525,103.809834,0,1,7,1,0,149.6,561.0,785.4000000000001,1,4.809283117784296,1570.86
3246,560,1,1,1.293651,103.83718499999999,1,0,6,1,0,28.0,70.0,462.0,1,1.2918219037861467,2519.64
3247,463,1,1,1.29546,103.8065175,2,1,3,1,0,23.150000000000002,57.875,381.975,3,2.96573240064912,1943.84
3248,840,2,2,1.306476,103.8476835,3,2,10,1,0,84.0,210.0,546.0,5,1.7908959388043557,1904.76
3249,1517,3,3,1.359405,103.76292149999999,0,0,21,1,0,227.55000000000004,568.875,720.575,0,9.811910441096705,1074.49
3250,1370,3,4,1.372959,103.90212,2,0,16,1,0,205.50000000000003,685.0,479.5,2,10.928556563752222,912.41
3251,829,2,3,1.389006,103.8948705,9,1,4,1,0,82.9,310.875,435.225,10,11.733074495725544,1372.74
3252,1302,3,3,1.264851,103.8165255,0,2,4,1,0,195.30000000000004,488.25,618.45,2,4.649048129209305,1990.78
3253,753,1,1,1.277226,103.8536955,0,3,3,1,0,37.65,94.125,621.225,3,3.834908443538495,2124.83
3254,506,1,1,1.336284,103.74174000000001,2,2,3,1,0,25.3,63.25,417.45,4,10.637985632337744,1818.18
3255,947,2,2,1.328571,103.945689,3,1,11,1,0,94.7,236.75,615.55,4,12.964837890358632,1319.96
3256,753,2,2,1.32885,103.9135095,2,0,23,1,0,75.3,188.25,489.45000000000005,2,9.5017641709479,1019.92
3257,1141,2,4,1.27494,103.84218,1,0,3,1,0,114.10000000000001,570.5,456.4000000000001,1,3.414390931581285,2366.35
3258,1701,3,3,1.28626,103.84244,0,2,12,1,0,255.15000000000003,637.875,807.9749999999999,2,2.2914831913357876,1587.3
3259,431,1,2,1.329831,103.90815,3,0,3,1,0,21.55,107.75,301.7,3,8.966447596606518,1554.52
3260,1023,3,4,1.373459559,103.8271851,1,0,-2,1,0,153.45000000000002,511.5,358.04999999999995,1,7.698494651337243,1759.53
3261,958,2,2,1.3559940000000001,103.761252,1,0,6,1,0,95.80000000000001,239.5,622.7,1,9.73015979061959,1513.57
3262,1507,3,3,1.277226,103.8536955,0,3,3,1,0,226.05000000000004,565.125,715.825,3,3.834908443538495,2322.5
3263,1130,2,2,1.279647,103.8549735,0,4,10,1,0,113.0,282.5,734.5,4,3.7292900132815903,2345.13
3264,1216,3,3,1.309986,103.7611395,2,0,9,1,0,182.40000000000003,456.0,577.5999999999999,2,7.889752464820573,1439.14
3265,1561,3,4,1.302489,103.899924,0,0,12,1,0,234.15000000000003,780.5,546.3499999999999,0,7.58540210915693,1780.91
3266,1109,2,3,1.36842,103.8768,2,0,5,1,0,110.9,415.875,582.225,2,8.709478053805162,1253.38
3267,431,1,2,1.3201559999999999,103.9127265,2,1,9,1,0,21.55,107.75,301.7,3,9.183974537796363,1844.55
3268,495,1,1,1.340559,103.881321,2,1,4,1,0,24.75,61.875,408.375,3,6.83705002915262,1494.95
3269,506,1,1,1.328841,103.869045,2,1,3,1,0,25.3,63.25,417.45,3,4.974738344017518,1699.6
3270,1195,2,3,1.4451821740000002,103.8259838,2,0,18,1,0,119.5,448.125,627.375,2,15.625531208892674,759.83
3271,1701,2,3,1.429605469,103.7852792,4,0,6,1,0,170.10000000000002,637.875,893.0250000000001,4,14.82260140058016,734.86
3272,484,1,1,1.36863,103.944807,0,0,3,1,0,24.200000000000003,60.5,399.3,0,14.467354333926655,1301.65
3273,1141,2,2,1.3344799999999999,103.85108000000001,4,1,8,1,0,114.10000000000001,285.25,741.6500000000001,5,3.997286446618688,1560.04
3274,1270,2,2,1.279647,103.8549735,0,4,10,1,0,127.0,317.5,825.5,4,3.7292900132815903,2440.94
3275,2120,3,3,1.309248,103.83774749999999,1,0,9,1,0,318.00000000000006,795.0,1007.0,1,0.8824228482769465,1886.79
3276,958,2,3,1.274643,103.8447405,1,1,5,1,0,95.80000000000001,359.25,502.95000000000005,2,3.551176892049558,2588.73
3277,1280,3,3,1.295955,103.8716775,0,0,17,1,0,192.00000000000003,480.0,608.0,0,4.5280541150292,1312.5
3278,549,1,1,1.314171,103.80703050000001,1,1,3,1,0,27.450000000000003,68.625,452.92499999999995,2,2.9757299947731757,2276.87
3279,1163,2,3,1.277226,103.8536955,0,3,3,1,0,116.30000000000001,436.125,610.575,3,3.834908443538495,2037.83
3280,915,2,2,1.268459854,103.8143725,0,0,7,1,0,91.5,228.75,594.75,0,4.380627337770221,2513.66
3281,1270,2,3,1.314099,103.88407049999999,2,1,16,1,0,127.0,476.25,666.75,3,5.925584903786826,944.88
3282,958,2,2,1.301373,103.898169,0,0,10,1,0,95.80000000000001,239.5,622.7,0,7.393938879560536,2000.0
3283,1259,3,3,1.3728870000000002,103.9436865,1,0,9,1,0,188.85000000000002,472.125,598.0250000000001,1,14.599074823277272,818.11
3284,517,1,2,1.317888,103.82621400000001,2,1,5,1,0,25.85,129.25,361.9,3,1.656896458278697,1874.27
3285,1001,2,2,1.39149,103.85045550000001,0,0,2,1,0,100.10000000000001,250.25,650.65,0,9.895861095551146,1248.75
3286,1173,3,3,1.41003,103.90594,5,0,4,1,0,175.95000000000002,439.875,557.175,5,14.338492900326543,1040.07
3287,1087,3,3,1.30221,103.8524985,2,5,22,1,0,163.05,407.625,516.325,7,2.3139532664317866,1389.14
3288,1744,2,3,1.316619,103.77894599999999,1,0,39,1,0,174.4,654.0,915.5999999999999,1,6.0436673153611045,1519.5
3289,1389,3,3,1.363041,103.8857535,3,1,4,1,0,208.35000000000002,520.875,659.7750000000001,4,8.871937410755937,1238.3
3290,614,2,2,1.317834,103.8519675,2,0,2,1,0,61.400000000000006,153.5,399.1,2,2.718375766856327,1832.25
3291,883,2,3,1.290231,103.8188925,2,1,3,1,0,88.30000000000001,331.125,463.57500000000005,3,2.091111208370776,1902.6
3292,2099,4,5,1.35186,103.83756,1,1,-3,1,0,419.8,1311.875,367.32500000000005,2,5.332024836389946,1489.66
3293,1496,3,3,1.39176,103.904262,5,0,17,1,0,224.40000000000003,561.0,710.5999999999999,5,12.619501824214566,668.45
3294,829,2,2,1.3406850000000001,103.8805605,2,1,4,1,0,82.9,207.25,538.85,3,6.777318776837946,1507.84
3295,1260,3,4,1.4327370000000001,103.7976705,4,0,12,1,0,189.00000000000003,630.0,441.0,4,14.733533823498199,777.78
3296,1302,3,3,1.373175,103.90050450000001,2,0,20,1,0,195.30000000000004,488.25,618.45,2,10.817384786491806,767.2
3297,1647,3,3,1.355589,103.76580600000001,0,0,22,1,0,247.05000000000004,617.625,782.325,0,9.298582685773981,1335.76
3298,581,1,1,1.35025,103.83577,0,1,4,1,0,29.05,72.625,479.32500000000005,1,5.134301653475681,1858.86
3299,700,1,1,1.3521107490000002,103.8796146,1,0,6,1,0,35.0,87.5,577.5,1,7.5265260118492785,1085.71
3300,570,1,2,1.3044200000000001,103.8617,1,2,1,1,0,28.5,142.5,399.0,3,3.329937411371454,2105.26
3301,1464,2,3,1.349442,103.926744,0,0,7,1,0,146.4,549.0,768.5999999999999,0,11.702441831701622,1051.91
3302,861,2,3,1.29328,103.82615,2,0,6,1,0,86.10000000000001,322.875,452.025,2,1.3399974102306995,2090.59
3303,474,1,1,1.373526,103.9027095,1,0,2,1,0,23.700000000000003,59.25,391.05,1,11.019297590509392,1402.95
3304,989,2,3,1.35531,103.887855,2,0,4,1,0,98.9,370.875,519.225,2,8.434627319490453,1061.68
3305,979,2,2,1.438434,103.8306915,3,0,6,1,0,97.9,244.75,636.35,3,14.866518267688587,855.98
3306,689,1,2,1.325385,103.85334,1,0,5,1,0,34.45,172.25,482.29999999999995,1,3.3693318579737697,1335.27
3307,947,2,2,1.3113629999999998,103.85859599999999,2,1,6,1,0,94.7,236.75,615.55,3,3.093481105741754,1034.85
3308,1163,2,3,1.381284,103.902876,4,0,5,1,0,116.30000000000001,436.125,610.575,4,11.646675321842443,1014.62
3309,1238,2,3,1.358676,103.762197,0,0,21,1,0,123.80000000000001,464.25,649.95,0,9.825199971149035,1090.47
3310,818,1,1,1.3044200000000001,103.8617,1,2,8,1,0,40.900000000000006,102.25,674.85,3,3.329937411371454,2151.59
3311,570,1,1,1.370133,103.946247,0,1,3,1,0,28.5,71.25,470.25,1,14.688936211387981,1263.16
3312,1357,3,3,1.31598,103.8530565,2,1,20,1,0,203.55000000000004,508.875,644.575,3,2.713523002610107,1005.9
3313,505,1,1,1.378332,103.90289399999999,4,0,4,1,0,25.25,63.125,416.625,4,11.410688701378934,1287.13
3314,516,1,1,1.378116,103.9022955,3,0,4,1,0,25.8,64.5,425.7,3,11.34733063932611,1269.38
3315,1637,2,3,1.305747,103.9227975,1,0,45,1,0,163.70000000000002,613.875,859.425,1,10.131050167901567,946.85
3316,1345,3,4,1.355157,103.9678425,1,0,5,1,0,201.75000000000003,672.5,470.75,1,16.164575831962434,1000.0
3317,1744,3,3,1.28626,103.84244,0,2,12,1,0,261.6,654.0,828.4000000000001,2,2.2914831913357876,1525.23
3318,710,2,2,1.343489985,103.76894,2,0,-4,1,0,71.0,177.5,461.5,2,8.245454166996236,1582.82
3319,2058,3,4,1.425438,103.8250845,1,0,18,1,0,308.70000000000005,1029.0,720.3,1,13.449659424546699,655.98
3320,1184,2,3,1.280772,103.8526605,0,4,12,1,0,118.4,444.0,621.5999999999999,4,3.4627785828817115,2035.47
3321,1528,3,3,1.299159,103.857858,1,2,3,1,0,229.20000000000005,573.0,725.8,3,2.9507985442211386,2257.85
3322,1259,3,4,1.371897,103.945491,1,1,1,1,0,188.85000000000002,629.5,440.6500000000001,2,14.714599140193657,1335.19
3323,1248,3,3,1.34261,103.92539000000001,1,0,9,1,0,187.20000000000002,468.0,592.8,1,11.258884741578743,1161.86
3324,904,2,3,1.371996315,103.94480300000001,1,0,1,1,0,90.4,339.0,474.6,1,14.654435190748893,1250.0
3325,1109,2,3,1.345572,103.72257900000001,3,1,13,1,0,110.9,415.875,582.225,4,12.993845688053435,1064.02
3326,1044,3,2,1.314927,103.8547845,2,1,3,1,0,156.60000000000002,261.0,626.4,3,2.8311984438377618,1413.7
3327,1410,3,3,1.308591,103.8383775,1,0,6,1,0,211.50000000000003,528.75,669.75,1,0.893029493311802,2340.43
3328,775,2,2,1.4049,103.90272,7,1,6,1,0,77.5,193.75,503.75,8,13.668414532584016,1096.77
3329,732,1,1,1.276713,103.8533265,0,3,3,1,0,36.6,91.5,603.9,3,3.853165167326251,2197.41
3330,1023,2,2,1.352538,103.8517155,4,2,5,1,0,102.30000000000001,255.75,664.95,6,5.808402556114099,1583.58
3331,1033,2,3,1.39735,103.89688000000001,7,0,10,1,0,103.30000000000001,387.375,542.325,7,12.61162099348528,1093.9
3332,1206,3,3,1.317969,103.7802195,1,0,21,1,0,180.90000000000003,452.25,572.8499999999999,1,5.942926669356573,1509.12
3333,1389,4,5,1.394559,103.881582,7,0,3,1,0,277.8,868.125,243.07500000000005,7,11.44582642206088,1331.89
3334,1119,2,2,1.268163,103.814379,0,0,7,1,0,111.9,279.75,727.35,0,4.409772873980708,1599.64
3335,958,2,2,1.370844,103.7757195,2,0,4,1,0,95.80000000000001,239.5,622.7,2,9.673296260448979,1179.54
3336,904,2,2,1.307736,103.8390885,2,0,10,1,0,90.4,226.0,587.6,2,0.9125171582393964,2522.12
3337,1658,4,4,1.301373,103.898169,0,0,10,1,0,331.6,829.0,497.4000000000001,0,7.393938879560536,1990.35
3338,463,1,2,1.294551,103.82758199999999,2,0,5,1,0,23.150000000000002,115.75,324.1,2,1.143703462979125,1846.65
3339,807,2,2,1.368792,103.8777795,2,0,5,1,0,80.7,201.75,524.55,2,8.806073970061945,1163.43
3340,667,1,1,1.280772,103.8526605,0,4,12,1,0,33.35,83.375,550.275,4,3.4627785828817115,1874.06
3341,980,2,3,1.377522,103.96024200000001,2,0,4,1,0,98.0,367.5,514.5,2,16.446569882877224,1122.45
3342,1195,3,3,1.423908,103.8490605,3,0,17,1,0,179.25000000000003,448.125,567.625,3,13.398511107958162,650.21
3343,1044,2,2,1.276713,103.8533265,0,3,3,1,0,104.4,261.0,678.6,3,3.853165167326251,2734.4
3344,452,1,1,1.31283,103.92608,1,0,5,1,0,22.6,56.5,372.9,1,10.539900628242657,1610.62
3345,1119,3,3,1.4323139999999999,103.79822850000001,4,0,12,1,0,167.85000000000002,419.625,531.525,4,14.672418121603634,766.76
3346,1033,2,2,1.290546,103.8156345,2,1,11,1,0,103.30000000000001,258.25,671.45,3,2.3323139106833124,1548.89
3347,1055,2,3,1.298322,103.8845025,0,0,4,1,0,105.5,395.625,553.875,0,5.900706508257283,1943.13
3348,678,2,2,1.336284,103.74174000000001,2,2,3,1,0,67.8,169.5,440.70000000000005,4,10.637985632337744,1989.51
3349,1281,3,3,1.356408,103.967739,1,0,14,1,0,192.15000000000003,480.375,608.4749999999999,1,16.202749073264282,913.35
3350,1270,2,3,1.368765,103.7763585,0,0,5,1,0,127.0,476.25,666.75,0,9.452220434916498,1181.1
3351,969,2,3,1.371996315,103.94480300000001,1,0,3,1,0,96.9,363.375,508.725,1,14.654435190748893,1083.59
3352,1012,2,2,1.349127,103.7492055,4,1,16,1,0,101.2,253.0,657.8,5,10.4577198908246,1136.36
3353,883,2,2,1.306656,103.88808449999999,1,1,7,1,0,88.30000000000001,220.75,573.95,2,6.272875547758136,1676.1
3354,969,2,3,1.389348,103.770297,3,0,6,1,0,96.9,363.375,508.725,3,11.657763872094728,944.27
3355,883,2,2,1.278047669,103.85838879999999,0,3,12,1,0,88.30000000000001,220.75,573.95,3,4.122800867572456,2808.61
3356,1269,3,3,1.35693,103.7495385,3,1,17,1,0,190.35000000000002,475.875,602.7750000000001,4,10.864657636338425,764.38
3357,1389,2,3,1.3,103.9,0,0,5,1,0,138.9,520.875,729.2249999999999,0,7.604860582365296,2015.84
3358,1647,2,2,1.3105799999999999,103.831884,0,0,14,1,0,164.70000000000002,411.75,1070.55,0,0.728666138602851,1748.63
3359,1345,3,4,1.381284,103.902876,4,0,5,1,0,201.75000000000003,672.5,470.75,4,11.646675321842443,1026.02
3360,474,1,1,1.374803224,103.9030419,2,0,2,1,0,23.700000000000003,59.25,391.05,2,11.144593715992,1339.66
3361,1453,3,3,1.398087,103.7513115,4,1,20,1,0,217.95000000000005,544.875,690.175,5,13.727968574469683,653.82
3362,1216,2,2,1.299627,103.898115,0,0,3,1,0,121.60000000000001,304.0,790.4000000000001,0,7.398016943617593,2097.04
3363,560,2,2,1.315701,103.84160849999999,2,2,4,1,0,56.0,140.0,364.0,4,1.6948578702211243,2500.0
3364,1249,2,3,1.34261,103.92539000000001,1,0,8,1,0,124.9,468.375,655.7249999999999,1,11.258884741578743,1160.93
3365,721,1,2,1.299159,103.857858,1,2,3,1,0,36.050000000000004,180.25,504.70000000000005,3,2.9507985442211386,2600.0
3366,1744,4,5,1.371996315,103.94480300000001,1,0,1,1,0,348.8,1090.0,305.20000000000005,1,14.654435190748893,1300.46
3367,743,2,2,1.369683,103.944501,0,0,4,1,0,74.3,185.75,482.95000000000005,0,14.495748107496393,1158.66
3368,958,1,2,1.30033,103.85701,1,2,11,1,0,47.900000000000006,239.5,670.6,3,2.8366812445145317,1764.09
3369,1647,3,5,1.310715,103.933971,0,0,43,1,0,247.05000000000004,1029.375,370.57500000000005,0,11.396963994844894,1020.04
3370,1076,3,2,1.353681,103.76055,1,0,18,1,0,161.40000000000003,269.0,645.5999999999999,1,9.645345297050445,1161.71
3371,1152,2,3,1.3344799999999999,103.85108000000001,4,1,22,1,0,115.2,432.0,604.8,5,3.997286446618688,1111.11
3372,947,2,2,1.358784,103.963635,2,0,17,1,0,94.7,236.75,615.55,2,15.875475576448402,950.37
3373,549,1,1,1.3624032130000001,103.7643718,1,1,4,1,0,27.450000000000003,68.625,452.92499999999995,2,9.899417124947337,1530.05
3374,1140,3,3,1.380582,103.93537950000001,2,0,15,1,0,171.00000000000003,427.5,541.5,2,14.305554064084957,754.39
3375,951,2,3,1.36819,103.92948,0,0,-3,1,0,95.10000000000001,356.625,499.275,0,12.984979514534045,1175.6
3376,570,1,1,1.375983,103.75623449999999,2,0,4,1,0,28.5,71.25,470.25,2,11.578333935150692,1173.68
3377,517,1,1,1.317888,103.82621400000001,2,1,5,1,0,25.85,64.625,426.525,3,1.656896458278697,1874.06
3378,1216,2,2,1.268163,103.814379,0,0,7,1,0,121.60000000000001,304.0,790.4000000000001,0,4.409772873980708,1717.11
3379,1066,2,3,1.31481,103.888044,2,0,17,1,0,106.60000000000001,399.75,559.65,2,6.37469177578517,938.09
3380,1496,3,3,1.327830069,103.88544990000001,1,1,4,1,0,224.40000000000003,561.0,710.5999999999999,2,6.528542563335645,1524.06
3381,538,1,1,1.357416,103.831362,1,0,3,1,0,26.900000000000002,67.25,443.85,1,5.907647596310978,1466.54
3382,1539,3,3,1.3499299999999999,103.87584,2,2,26,1,0,230.85000000000002,577.125,731.0250000000001,4,7.060083996884571,1137.1
3383,1270,3,3,1.268163,103.814379,0,0,7,1,0,190.50000000000003,476.25,603.25,0,4.409772873980708,1968.5
3384,1195,2,2,1.371996315,103.94480300000001,1,0,1,1,0,119.5,298.75,776.75,1,14.654435190748893,1129.71
3385,1583,3,3,1.355859,103.966803,1,0,3,1,0,237.45000000000005,593.625,751.925,1,16.08377251631318,871.76
3386,1184,2,2,1.299159,103.857858,1,2,3,1,0,118.4,296.0,769.5999999999999,3,2.9507985442211386,2025.34
3387,1969,3,3,1.280772,103.8526605,0,4,12,1,0,295.35,738.375,935.2750000000001,4,3.4627785828817115,1879.13
3388,689,2,2,1.307697712,103.7916296,1,2,3,1,0,68.9,172.25,447.85,3,4.487349334554098,1973.88
3389,1453,3,3,1.397745,103.7515815,4,1,20,1,0,217.95000000000005,544.875,690.175,5,13.679705437102804,674.47
3390,1173,2,2,1.274616,103.8443175,1,1,6,1,0,117.30000000000001,293.25,762.45,2,3.5350636805021223,2131.29
3391,861,2,2,1.3344799999999999,103.85108000000001,4,1,22,1,0,86.10000000000001,215.25,559.65,5,3.997286446618688,1219.51
3392,700,1,1,1.2751649999999999,103.844538,1,1,13,1,0,35.0,87.5,577.5,2,3.4892797008727654,1714.29
3393,890,2,2,1.352538,103.8517155,4,2,5,1,0,89.0,222.5,578.5,6,5.808402556114099,1775.28
3394,893,2,2,1.311579,103.859946,1,1,12,1,0,89.30000000000001,223.25,580.45,2,3.2447492975766803,1287.79
3395,463,1,1,1.31758,103.90581999999999,2,1,4,1,0,23.150000000000002,57.875,381.975,3,8.375617280192415,1509.72
3396,1141,3,3,1.3634594999999998,103.8949583,2,0,5,1,0,171.15000000000003,427.875,541.9749999999999,2,9.62668806286659,1007.89
3397,1238,3,3,1.342467,103.717692,4,1,7,1,0,185.70000000000002,464.25,588.05,5,13.39090492401505,1147.01
3398,936,2,2,1.299159,103.857858,1,2,3,1,0,93.60000000000001,234.0,608.4,3,2.9507985442211386,2550.0
3399,1744,2,2,1.3275629999999998,103.864365,3,0,7,1,0,174.4,436.0,1133.6,3,4.465738401355608,1204.13
3400,1023,2,3,1.343349,103.719303,4,1,6,1,0,102.30000000000001,383.625,537.075,5,13.252732420519159,1270.77
3401,570,1,2,1.3879700000000001,103.86879,2,0,10,1,0,28.5,142.5,399.0,2,10.15834297985474,1280.7
3402,517,1,1,1.32084,103.8998,2,1,4,1,0,25.85,64.625,426.525,3,7.795656400638609,1353.97
3403,980,1,3,1.284804,103.833477,1,0,83,1,0,49.0,367.5,563.5,1,2.129969249913725,877.55
3404,1055,2,3,1.34261,103.92539000000001,1,0,6,1,0,105.5,395.625,553.875,1,11.258884741578743,1327.01
3405,786,1,2,1.316223,103.8043845,1,1,6,1,0,39.300000000000004,196.5,550.2,2,3.335612096034996,1870.23
3406,1303,3,3,1.34124,103.70798,2,1,11,1,0,195.45000000000002,488.625,618.925,3,14.38039795191824,1112.82
3407,926,2,2,1.3284719999999999,103.8483585,1,1,8,1,0,92.60000000000001,231.5,601.9,2,3.275829570942332,1349.89
3408,861,2,2,1.280772,103.8526605,0,4,12,1,0,86.10000000000001,215.25,559.65,4,3.4627785828817115,1939.61
3409,452,1,1,1.31552,103.88311,2,1,5,1,0,22.6,56.5,372.9,3,5.8528458723205885,1438.05
3410,1076,2,2,1.369845,103.776039,2,0,6,1,0,107.60000000000001,269.0,699.4,2,9.566048774443898,1067.74
3411,527,1,1,1.34261,103.92539000000001,1,0,5,1,0,26.35,65.875,434.775,1,11.258884741578743,1324.48
3412,1647,3,3,1.2955139999999998,103.86689399999999,0,0,22,1,0,247.05000000000004,617.625,782.325,0,4.018500758884683,1329.02
3413,441,1,1,1.31152007,103.75963,2,0,5,1,0,22.05,55.125,363.825,2,8.072888143814643,1673.47
3414,388,1,1,1.3139459999999998,103.8790575,1,1,5,1,0,19.400000000000002,48.5,320.1,2,5.375238913794224,1443.3
3415,667,1,2,1.326825,103.86223199999999,3,0,8,1,0,33.35,166.75,466.9,3,4.225973951465453,1274.36
3416,1163,2,3,1.3047030000000002,103.84100550000001,2,0,45,1,0,116.30000000000001,436.125,610.575,2,1.0295057604176157,1315.56
3417,1399,3,3,1.346904,103.77105300000001,0,0,25,1,0,209.85000000000002,524.625,664.5250000000001,0,8.257942922525128,1286.63
