area,bathroom,bedroom,Type,latitude,longitude,school,mrt,age_of_building,bathroom_area,bedroom_area,remaining_area,convenience,distance_from_central,price_sqft
700.0,1,2,HDB,1.316412,103.8053745,1.0,1.0,45,35.0,175.0,490.0,2.0,3.243999742330108,600.0
1593.0,3,3,Condo,1.277226,103.8536955,0.0,2.0,3,238.95000000000005,597.375,756.675,2.0,3.834908443761396,2222.22
635.0,1,2,HDB,1.3041,103.917276,3.0,0.0,46,31.75,158.75,444.5,3.0,9.514707779323794,535.43
947.0,2,2,Condo,1.297738296,103.84273749290001,2.0,1.0,13,94.7,236.75,615.55,3.0,1.4016374358926529,2196.41
882.0,1,3,HDB,1.362654,103.891923,2.0,0.0,45,44.1,330.75,507.15,2.0,9.320611299232494,368.48
947.0,2,2,Condo,1.358685,103.765725,1.0,0.0,17,94.7,236.75,615.55,1.0,9.51943420108396,1319.96
904.0,2,3,HDB,1.3239,103.942512,3.0,0.0,44,90.4,339.0,474.6,3.0,12.51827747048111,392.7
721.0,2,2,HDB,1.2828,103.81786,2.0,0.0,39,72.10000000000001,180.25,468.65,2.0,2.8091243412710476,492.37
2217.0,4,4,Condo,1.301256,103.900914,0.0,0.0,9,443.40000000000003,1108.5,665.0999999999999,0.0,7.699704959931216,1803.79
1571.0,2,4,HDB,1.38616,103.74618,4.0,1.0,26,157.10000000000002,785.5,628.4000000000001,5.0,13.164636507119045,362.83
1701.0,3,3,Condo,1.321218,103.821651,2.0,1.0,15,255.15000000000003,637.875,807.9749999999999,3.0,2.213540422221262,1763.67
570.0,1,2,Condo,1.30442,103.8617,1.0,2.0,1,28.5,142.5,399.0,3.0,3.329937411814242,2157.89
624.0,1,1,Condo,1.363932,103.764582,1.0,1.0,4,31.200000000000003,78.0,514.8,2.0,9.993010550878752,1378.21
1206.0,2,4,HDB,1.375182,103.9004055,2.0,0.0,6,120.60000000000001,603.0,482.4000000000001,2.0,10.967773262099678,686.57
807.0,2,2,Condo,1.31013,103.8770775,0.0,0.0,23,80.7,201.75,524.55,0.0,5.086468494463359,1115.24
883.0,1,1,Condo,1.2751649999999999,103.844538,1.0,1.0,13,44.150000000000006,110.375,728.475,2.0,3.489279722632337,1359.0
1168.0,3,3,Condo,1.3150620000000002,103.8292785,3.0,0.0,24,175.20000000000002,438.0,554.8,3.0,1.2554797651834517,1695.21
1012.0,2,3,HDB,1.380132,103.8293685,2.0,0.0,41,101.2,379.5,531.3,2.0,8.42356568561234,361.66
894.0,2,2,Condo,1.3788719999999999,103.943574,2.0,0.0,4,89.4,223.5,581.1,2.0,14.944636286502785,950.78
474.0,1,1,Condo,1.374372,103.9034835,1.0,0.0,2,23.700000000000003,59.25,391.05,1.0,11.146274977599827,1318.57
1593.0,2,3,Condo,1.277226,103.8536955,0.0,2.0,3,159.3,597.375,836.325,2.0,3.834908443761396,2237.29
861.0,2,3,Condo,1.290591,103.8177315,2.0,1.0,4,86.10000000000001,322.875,452.025,3.0,2.1542027755300155,1961.54
721.0,2,2,HDB,1.31247,103.850055,2.0,0.0,42,72.10000000000001,180.25,468.65,2.0,2.239333398616621,552.01
721.0,1,1,Condo,1.2771,103.849191,0.0,2.0,3,36.050000000000004,90.125,594.825,2.0,3.548987518434481,2635.23
1044.0,2,2,Condo,1.277226,103.8536955,0.0,2.0,3,104.4,261.0,678.6,2.0,3.834908443761396,2301.41
1001.0,2,3,Condo,1.39735,103.89688,7.0,0.0,6,100.10000000000001,375.375,525.525,7.0,12.611620994097192,1128.87
1291.0,2,3,HDB,1.33448,103.85108,4.0,1.0,22,129.1,484.125,677.7750000000001,5.0,3.9972864467910596,712.63
1356.0,3,3,Condo,1.380303,103.90041,4.0,0.0,15,203.40000000000003,508.5,644.0999999999999,4.0,11.381355577380234,848.08
988.0,2,3,HDB,1.393533,103.87503,3.0,0.0,6,98.80000000000001,370.5,518.7,3.0,11.008945484159417,455.47
1184.0,2,3,HDB,1.4049,103.90272,7.0,1.0,19,118.4,444.0,621.5999999999999,8.0,13.668414533254763,363.18
980.0,2,3,HDB,1.347201,103.7245005,3.0,0.0,36,98.0,367.5,514.5,3.0,12.859887911849546,357.14
1152.0,2,3,HDB,1.351638,103.7175255,3.0,0.0,36,115.2,432.0,604.8,3.0,13.763857532531889,329.86
1044.0,3,3,Condo,1.394595,103.8811185,5.0,0.0,3,156.60000000000002,391.5,495.9,5.0,11.424429549222584,1226.05
1432.0,3,3,Condo,1.29329,103.77292,0.0,0.0,21,214.80000000000004,537.0,680.2,0.0,6.6568235017736255,1662.01
1141.0,2,3,Condo,1.3841370000000002,103.7493675,3.0,0.0,5,114.10000000000001,427.875,599.0250000000001,3.0,12.753820589537694,1139.35
980.0,2,3,HDB,1.306296,103.762404,1.0,0.0,41,98.0,367.5,514.5,1.0,7.72533899275512,357.14
725.0,2,2,HDB,1.323189,103.8596985,2.0,1.0,40,72.5,181.25,471.25,3.0,3.762817959426571,524.14
1249.0,3,3,Condo,1.355076,103.960404,1.0,0.0,17,187.35000000000002,468.375,593.2750000000001,1.0,15.388546701676962,800.64
130.0,2,4,HDB,1.34289,103.7031345,4.0,0.0,22,13.0,65.0,52.0,4.0,14.94932738895923,4069.23
1517.0,2,4,HDB,1.34145,103.6867,2.0,0.0,32,151.70000000000002,758.5,606.8,2.0,16.668997252149463,316.41
2067.0,3,5,HDB,1.442277,103.7869155,1.0,0.0,26,310.05000000000007,1291.875,465.0749999999998,1.0,16.08553649578717,435.41
969.0,2,2,Condo,1.304415,103.783464,1.0,0.0,20,96.9,242.25,629.85,1.0,5.377555457792663,1330.12
732.0,2,3,HDB,1.33753,103.85083,4.0,0.0,53,73.2,274.5,384.29999999999995,4.0,4.271683016927263,366.12
948.0,2,2,Condo,1.430532,103.785534,5.0,0.0,14,94.80000000000001,237.0,616.2,5.0,14.908834879896652,785.86
732.0,1,2,HDB,1.33753,103.85083,4.0,0.0,53,36.6,183.0,512.4,4.0,4.271683016927263,368.85
1313.0,3,3,Condo,1.348074,103.958784,4.0,0.0,24,196.95000000000002,492.375,623.675,4.0,14.950969014731509,758.57
1280.0,3,3,Condo,1.3571010000000001,103.9671495,1.0,0.0,14,192.00000000000003,480.0,608.0,1.0,16.169173477150405,921.88
893.0,3,2,Condo,1.413414,103.835268,2.0,0.0,26,133.95000000000002,223.25,535.8,2.0,12.105655287502032,732.36
571.0,1,2,HDB,1.28808,103.80926,2.0,0.0,57,28.55,142.75,399.70000000000005,2.0,3.062332337838869,437.83
861.0,2,3,HDB,1.320102,103.765572,2.0,0.0,5,86.10000000000001,322.875,452.025,2.0,7.580836449415069,882.69
474.0,1,1,Condo,1.31712,103.91027,1.0,0.0,-3,23.700000000000003,59.25,391.05,1.0,8.854790256555681,1750.21
1830.0,4,3,Condo,1.266822,103.813299,0.0,0.0,7,366.0,686.25,777.75,0.0,4.595976853862964,1792.35
1313.0,2,3,Condo,1.31913,103.91174,2.0,1.0,25,131.3,492.375,689.325,3.0,9.054653787901236,1051.03
1679.0,3,3,Condo,1.3060227899,103.78865738110001,1.0,1.0,9,251.85000000000005,629.625,797.5249999999999,2.0,4.804629328719195,1310.3
1399.0,2,4,HDB,1.395099,103.895469,7.0,1.0,20,139.9,699.5,559.5999999999999,8.0,12.31768833530066,448.89
947.0,2,3,Condo,1.3043900000000002,103.80169,1.0,1.0,12,94.7,355.125,497.17499999999995,2.0,3.349254744972566,1771.91
710.0,2,2,Condo,1.30442,103.8617,1.0,2.0,1,71.0,177.5,461.5,3.0,3.329937411814242,2253.52
1269.0,2,3,HDB,1.40246,103.90686,9.0,0.0,9,126.9,475.875,666.2249999999999,9.0,13.724590988717734,542.16
1300.0,2,4,HDB,1.344465,103.6981665,5.0,0.0,30,130.0,650.0,520.0,5.0,15.52894235793809,311.54
1001.0,2,3,HDB,1.386972,103.771278,4.0,0.0,6,100.10000000000001,375.375,525.525,4.0,11.381167647255348,454.55
1281.0,2,3,HDB,1.346094,103.855077,5.0,0.0,33,128.1,480.375,672.5250000000001,5.0,5.3287000148617505,507.42
1130.0,2,3,HDB,1.336158,103.9214925,1.0,1.0,6,113.0,423.75,593.25,2.0,10.598557046171901,752.21
872.0,2,2,Condo,1.4238540000000002,103.8480795,3.0,0.0,6,87.2,218.0,566.8,3.0,13.377363201607213,894.5
850.0,2,2,Condo,1.31913,103.91174,2.0,1.0,25,85.0,212.5,552.5,3.0,9.054653787901236,1175.29
1163.0,2,3,Condo,1.303713,103.78386,1.0,0.0,20,116.30000000000001,436.125,610.575,1.0,5.333369229851206,1375.75
765.0,2,2,Condo,1.355157,103.9678425,1.0,0.0,5,76.5,191.25,497.25,1.0,16.16457583386547,1045.75
797.0,2,3,Condo,1.31122,103.85281,2.0,0.0,4,79.7,298.875,418.42499999999995,2.0,2.472971207464887,1405.27
1023.0,3,2,Condo,1.352403,103.7559825,3.0,0.0,21,153.45000000000002,255.75,613.8,3.0,9.99086676771243,809.38
882.0,2,2,HDB,1.4289209999999999,103.8312405,4.0,1.0,36,88.2,220.5,573.3,5.0,13.814254660444716,326.53
786.0,1,1,Condo,1.2751649999999999,103.844538,1.0,1.0,13,39.300000000000004,98.25,648.45,2.0,3.489279722632337,1628.5
883.0,2,2,Condo,1.376082,103.9610385,2.0,0.0,6,88.30000000000001,220.75,573.95,2.0,16.44591793980858,994.34
581.0,1,2,Condo,1.393848,103.8805155,4.0,0.0,2,29.05,145.25,406.70000000000005,4.0,11.31975963447931,1271.94
1001.0,2,3,HDB,1.40246,103.90686,9.0,0.0,5,100.10000000000001,375.375,525.525,9.0,13.724590988717734,559.44
2475.0,3,3,Condo,1.29375,103.82418,1.0,0.0,34,371.25000000000006,928.125,1175.625,1.0,1.413540881923422,1692.12
1141.0,3,3,Condo,1.352313,103.850721,4.0,1.0,3,171.15000000000003,427.875,541.9749999999999,5.0,5.743887795155975,1847.5
1302.0,2,3,HDB,1.344276,103.855554,5.0,0.0,34,130.20000000000002,488.25,683.55,5.0,5.180904027005251,506.91
1130.0,2,3,Condo,1.38616,103.74618,4.0,1.0,20,113.0,423.75,593.25,5.0,13.164636507119045,778.76
2863.0,3,4,Condo,1.31058,103.831884,0.0,0.0,14,429.45000000000005,1431.5,1002.0500000000002,0.0,0.7286661386136645,2043.31
1388.0,2,3,HDB,1.3746779999999998,103.9438485,2.0,0.0,27,138.8,520.5,728.7,2.0,14.71865721411486,414.27
1539.0,2,2,Condo,1.315701,103.8416085,2.0,1.0,4,153.9,384.75,1000.3499999999999,3.0,1.694857896788317,2248.21
710.0,1,1,Condo,1.352862,103.881483,1.0,0.0,6,35.5,88.75,585.75,1.0,7.732819648810086,1102.82
474.0,1,1,Condo,1.307697712,103.7916296309,1.0,1.0,3,23.700000000000003,59.25,391.05,2.0,4.48734591063657,1835.44
506.0,1,1,Condo,1.2966030000000002,103.838841,1.0,1.0,6,25.3,63.25,417.45,2.0,1.1333764630206031,2332.02
1001.0,2,3,HDB,1.404882,103.896351,4.0,0.0,6,100.10000000000001,375.375,525.525,4.0,13.269974170138067,474.53
786.0,2,2,Condo,1.380969,103.900833,5.0,0.0,6,78.60000000000001,196.5,510.9,5.0,11.467553523541579,954.2
527.0,1,1,Condo,1.279395,103.8473325,1.0,2.0,9,26.35,65.875,434.775,3.0,3.2236415842183086,2371.92
1077.0,3,3,Condo,1.39735,103.89688,7.0,0.0,10,161.55,403.875,511.57500000000005,7.0,12.611620994097192,1084.49
1119.0,2,3,HDB,1.43621,103.83582,4.0,0.0,26,111.9,419.625,587.475,4.0,14.627008877544762,310.99
948.0,2,3,Condo,1.3833,103.748589,3.0,0.0,5,94.80000000000001,355.5,497.70000000000005,3.0,12.752447082200028,949.37
1507.0,3,3,Condo,1.31283,103.92608,1.0,0.0,26,226.05000000000004,565.125,715.825,1.0,10.539900629633959,1227.6
1216.0,2,3,Condo,1.344492,103.9642605,0.0,1.0,19,121.60000000000001,456.0,638.4000000000001,1.0,15.408685044248562,1110.2
2497.0,6,6,Condo,1.370916,103.943898,1.0,0.0,7,749.1000000000001,1872.75,-124.85000000000014,1.0,14.506783785531683,836.56
721.0,2,2,HDB,1.338669,103.740291,2.0,0.0,38,72.10000000000001,180.25,468.65,2.0,10.880141190576696,450.76
904.0,2,3,Condo,1.371861,103.9438485,1.0,0.0,7,90.4,339.0,474.6,1.0,14.555642954454415,1050.88
4715.0,6,5,Condo,1.319436,103.8450555,1.0,1.0,8,1414.5000000000002,2946.875,353.625,2.0,2.2580615340708894,1845.17
797.0,1,1,Condo,1.30442,103.8617,1.0,2.0,8,39.85,99.625,657.525,3.0,3.329937411814242,1819.32
431.0,1,1,Condo,1.30442,103.8617,1.0,2.0,1,21.55,53.875,355.575,3.0,3.329937411814242,2900.23
700.0,1,1,Condo,1.277226,103.8536955,0.0,2.0,3,35.0,87.5,577.5,2.0,3.834908443761396,2335.71
1023.0,3,3,Condo,1.290527695,103.8165717508,2.0,1.0,3,153.45000000000002,383.625,485.92499999999995,3.0,2.2542611527360434,1857.28
1270.0,3,3,Condo,1.313109,103.85766,2.0,0.0,14,190.50000000000003,476.25,603.25,2.0,3.0513591817811307,1181.1
1291.0,2,3,HDB,1.33668,103.9487,2.0,0.0,42,129.1,484.125,677.7750000000001,2.0,13.504541802809346,418.28
1538.0,2,3,HDB,1.443249,103.80177,4.0,0.0,24,153.8,576.75,807.45,4.0,15.756502533428431,390.12
1076.0,2,3,HDB,1.376028,103.8814965,5.0,0.0,23,107.60000000000001,403.5,564.9,5.0,9.698431113042162,342.01
1572.0,3,3,Condo,1.280349,103.852143,0.0,3.0,6,235.80000000000004,589.5,746.7,3.0,3.4596052140104367,2290.08
1527.0,3,3,Condo,1.268163,103.814379,0.0,0.0,7,229.05000000000004,572.625,725.325,0.0,4.4097728741177855,1833.66
1238.0,2,3,HDB,1.388295,103.873545,2.0,0.0,17,123.80000000000001,464.25,649.95,2.0,10.416314273205238,333.6
990.0,2,3,HDB,1.38942,103.7685735,3.0,0.0,6,99.0,371.25,519.75,3.0,11.777754675166145,434.34
980.0,2,2,Condo,1.277226,103.8536955,0.0,2.0,3,98.0,245.0,637.0,2.0,3.834908443761396,2321.43
2174.0,3,3,Condo,1.266525,103.816566,0.0,1.0,16,326.1,815.25,1032.65,1.0,4.4755352794230765,1370.75
1205.0,3,3,Condo,1.37853,103.7474325,3.0,0.0,20,180.75000000000003,451.875,572.375,3.0,12.492084618359739,738.59
1292.0,3,3,Condo,1.351485,103.840857,1.0,1.0,17,193.80000000000004,484.5,613.7,2.0,5.347874612487816,1741.49
850.0,2,2,Condo,1.309986,103.835493,1.0,0.0,4,85.0,212.5,552.5,1.0,0.78102517837046,3117.65
1335.0,2,2,Condo,1.310841,103.8283245,0.0,0.0,6,133.5,333.75,867.75,0.0,0.8495725091921585,3071.16
1001.0,2,3,Condo,1.35026,103.93597,4.0,0.0,5,100.10000000000001,375.375,525.525,4.0,12.673630396301013,1178.82
980.0,3,2,Condo,1.37497,103.97395,0.0,0.0,4,147.00000000000003,245.0,588.0,0.0,17.661465319530027,1071.43
1130.0,2,3,Condo,1.292598,103.830264,3.0,0.0,9,113.0,423.75,593.25,3.0,1.2710563985527956,1592.92
430.0,1,1,Condo,1.3612229999999998,103.8785535,0.0,0.0,7,21.5,53.75,354.75,0.0,8.194072331962477,1453.49
721.0,1,2,Condo,1.3224420000000001,103.848174,0.0,0.0,10,36.050000000000004,180.25,504.70000000000005,0.0,2.736869806002475,1733.7
1227.0,2,2,Condo,1.294569,103.8272715,1.0,0.0,5,122.7,306.75,797.55,1.0,1.156462245494539,1589.24
1528.0,2,3,HDB,1.294803,103.8046095,2.0,1.0,27,152.8,573.0,802.2,3.0,3.1901558287063865,678.6
7760.0,1,2,HDB,1.33758,103.85179,4.0,0.0,38,388.0,1940.0,5432.0,4.0,4.330437886856763,36.08
979.0,2,3,HDB,1.33668,103.9487,2.0,0.0,44,97.9,367.125,513.975,2.0,13.504541802809346,403.47
1184.0,2,3,HDB,1.39545,103.90626,9.0,0.0,19,118.4,444.0,621.5999999999999,9.0,13.07572224550656,384.29
883.0,2,2,Condo,1.304766,103.837905,2.0,1.0,7,88.30000000000001,220.75,573.95,3.0,0.6868010955027231,3227.63
624.0,8,2,Condo,1.363041,103.8857535,3.0,1.0,4,249.60000000000002,156.0,218.39999999999998,4.0,8.871937411332118,1394.23
1111.0,2,3,HDB,1.400895,103.74489,4.0,1.0,26,111.10000000000001,416.625,583.275,5.0,14.43347419585769,351.04
1227.0,3,3,Condo,1.343682,103.7328435,3.0,1.0,25,184.05000000000004,460.125,582.825,4.0,11.853307996784313,935.62
4198.0,5,4,Condo,1.3061900522,103.8226900628,0.0,0.0,5,1049.5,2099.0,1049.5,0.0,1.0406561254755962,3620.77
915.0,2,2,Condo,1.372797,103.9443075,1.0,0.0,9,91.5,228.75,594.75,1.0,14.652904699134812,934.43
2228.0,5,4,Condo,1.309662,103.838445,1.0,1.0,13,557.0,1114.0,557.0,2.0,0.9711249756043315,1570.92
1184.0,2,3,HDB,1.342791,103.698396,5.0,0.0,20,118.4,444.0,621.5999999999999,5.0,15.452077650385831,354.73
1151.0,2,3,Condo,1.36283,103.96139,2.0,0.0,15,115.10000000000001,431.625,604.2750000000001,2.0,15.823455620988716,728.06
1647.0,3,3,Condo,1.310715,103.933971,0.0,0.0,43,247.05000000000004,617.625,782.325,0.0,11.396963996356334,1020.04
5834.0,5,4,Condo,1.280772,103.8526605,0.0,3.0,12,1458.5,2917.0,1458.5,3.0,3.4627785831027076,2571.13
667.0,1,1,Condo,1.280772,103.8526605,0.0,3.0,12,33.35,83.375,550.275,3.0,3.4627785831027076,1874.06
7257.0,6,5,Condo,1.277694,103.849551,0.0,2.0,3,2177.1000000000004,4535.625,544.2749999999996,2.0,3.5165148599756786,2755.96
796.0,2,3,HDB,1.289367,103.8215385,3.0,0.0,53,79.60000000000001,298.5,417.9,3.0,1.9785006658368398,501.26
1001.0,2,2,Condo,1.28112,103.81474,2.0,0.0,7,100.10000000000001,250.25,650.65,2.0,3.1611421034916667,1418.58
1582.0,3,3,Condo,1.329948,103.8691755,2.0,1.0,4,237.30000000000004,593.25,751.45,3.0,5.0553297006869435,1232.62
1399.0,2,2,Condo,1.296594,103.842396,2.0,1.0,9,139.9,349.75,909.3499999999999,3.0,1.4367781046201642,2716.23
1582.0,2,4,HDB,1.3824809999999998,103.937823,2.0,0.0,26,158.20000000000002,791.0,632.8,2.0,14.649024752016075,391.91
1668.0,2,3,Condo,1.321218,103.821651,2.0,1.0,15,166.8,625.5,875.7,3.0,2.213540422221262,1750.0
1238.0,3,3,Condo,1.37497,103.97395,0.0,0.0,17,185.70000000000002,464.25,588.05,0.0,17.661465319530027,1042.0
1066.0,2,3,Condo,1.316034,103.802265,1.0,0.0,6,106.60000000000001,399.75,559.65,1.0,3.5446142771536913,2054.41
463.0,1,1,Condo,1.36819,103.92948,0.0,0.0,-3,23.150000000000002,57.875,381.975,0.0,12.984979515773832,1393.09
2271.0,3,4,Condo,1.312767,103.903326,1.0,0.0,7,340.65000000000003,1135.5,794.8499999999999,1.0,8.021096049150378,1193.31
581.0,1,2,Condo,1.36819,103.92948,0.0,0.0,-3,29.05,145.25,406.70000000000005,0.0,12.984979515773832,1333.91
1130.0,2,3,HDB,1.328058,103.7244645,0.0,0.0,6,113.0,423.75,593.25,0.0,12.236290241456393,601.77
1130.0,2,3,HDB,1.336419,103.920993,1.0,1.0,6,113.0,423.75,593.25,2.0,10.55597596982267,874.34
1560.0,3,4,HDB,1.43621,103.83582,4.0,0.0,32,234.00000000000003,780.0,546.0,4.0,14.627008877544762,364.1
1313.0,2,3,Condo,1.3116780000000001,103.9389975,1.0,0.0,16,131.3,492.375,689.325,1.0,11.962322930269892,1378.52
3197.0,4,5,Condo,1.378431,103.7634255,4.0,1.0,2,639.4000000000001,1998.125,559.4749999999999,5.0,11.208219067592342,1071.94
1538.0,2,4,HDB,1.370601,103.9630185,3.0,0.0,28,153.8,769.0,615.2,3.0,16.35731238154873,346.55
1065.0,2,3,Condo,1.318725,103.758984,3.0,0.0,2,106.5,399.375,559.125,3.0,8.263916859876392,1408.45
1399.0,3,3,Condo,1.328958,103.946283,2.0,1.0,11,209.85000000000002,524.625,664.5250000000001,3.0,13.038475401501817,1072.19
1345.0,3,4,Condo,1.40246,103.90686,9.0,0.0,6,201.75000000000003,672.5,470.75,9.0,13.724590988717734,973.98
1335.0,3,3,Condo,1.300887,103.8820905,0.0,0.0,12,200.25000000000003,500.625,634.125,0.0,5.609389760982702,1415.73
1560.0,3,4,Condo,1.2919049999999999,103.838913,1.0,0.0,11,234.00000000000003,780.0,546.0,1.0,1.5542886245236756,1891.03
1905.0,4,4,Condo,1.2935159999999999,103.822236,1.0,0.0,4,381.0,952.5,571.5,1.0,1.5717042128421368,2099.74
1163.0,3,3,Condo,1.345626,103.7331225,3.0,1.0,20,174.45000000000002,436.125,552.425,4.0,11.905924481866071,918.31
603.0,1,1,Condo,1.297206,103.838976,1.0,1.0,4,30.150000000000002,75.375,497.475,2.0,1.0972146275841559,3267.0
1066.0,3,3,Condo,1.379232,103.902381,4.0,0.0,4,159.90000000000003,399.75,506.3499999999999,4.0,11.443313819074069,1124.77
1238.0,3,3,Condo,1.311687,103.9395735,1.0,0.0,16,185.70000000000002,464.25,588.05,1.0,12.026335553873201,1252.02
1130.0,2,3,Condo,1.324026,103.8505905,1.0,0.0,15,113.0,423.75,593.25,1.0,3.047845559773188,1353.98
1033.0,2,3,Condo,1.379232,103.902381,4.0,0.0,4,103.30000000000001,387.375,542.325,4.0,11.443313819074069,1045.5
1109.0,2,2,Condo,1.387188,103.8693375,2.0,0.0,7,110.9,277.25,720.85,2.0,10.104410706060692,1171.96
1313.0,2,3,HDB,1.354464,103.7525895,3.0,0.0,34,131.3,492.375,689.325,3.0,10.431804272416443,364.73
1270.0,2,3,HDB,1.447128,103.7721735,0.0,0.0,40,127.0,476.25,666.75,0.0,17.16132805283958,283.46
2594.0,3,4,Condo,1.315485,103.7845215,1.0,0.0,15,389.1000000000001,1297.0,907.9000000000001,1.0,5.41102762761581,1426.37
473.0,1,1,HDB,1.39545,103.90626,9.0,0.0,6,23.650000000000002,59.125,390.225,9.0,13.07572224550656,517.97
1206.0,2,3,HDB,1.327077,103.720707,0.0,0.0,31,120.60000000000001,452.25,633.1500000000001,0.0,12.62239972994874,302.65
1023.0,2,3,HDB,1.353807,103.8652155,4.0,1.0,36,102.30000000000001,383.625,537.075,5.0,6.647318457279115,464.32
1324.0,2,2,Condo,1.3148819999999999,103.8329865,2.0,0.0,6,132.4,331.0,860.5999999999999,2.0,1.2117084332903052,2181.94
1302.0,3,3,Condo,1.358784,103.963635,2.0,0.0,17,195.30000000000004,488.25,618.45,2.0,15.875475578271395,867.9
850.0,2,2,Condo,1.362403213,103.7643717576,1.0,1.0,4,85.0,212.5,552.5,2.0,9.899420701679665,1482.35
1109.0,2,2,Condo,1.299159,103.857858,1.0,1.0,3,110.9,277.25,720.85,2.0,2.95079854460177,2524.8
1281.0,2,3,Condo,1.443231,103.8247875,2.0,0.0,4,128.1,480.375,672.5250000000001,2.0,15.416115439488298,952.38
1033.0,2,3,Condo,1.32912,103.914846,1.0,0.0,6,103.30000000000001,387.375,542.325,1.0,9.652790918340196,1248.79
1216.0,2,3,HDB,1.404882,103.896351,4.0,0.0,6,121.60000000000001,456.0,638.4000000000001,4.0,13.269974170138067,534.54
1206.0,2,3,HDB,1.395954,103.8904695,5.0,0.0,6,120.60000000000001,452.25,633.1500000000001,5.0,12.085604513663052,485.07
1302.0,3,3,Condo,1.3428,103.718601,4.0,1.0,7,195.30000000000004,488.25,618.45,5.0,13.306850731728755,1129.03
1119.0,2,3,HDB,1.380087,103.7434635,3.0,0.0,30,111.9,419.625,587.475,3.0,12.93861081170116,339.59
1614.0,3,3,HDB,1.321497,103.7622375,2.0,0.0,36,242.10000000000002,605.25,766.6500000000001,2.0,7.978035647407477,476.46
764.0,2,2,Condo,1.35186,103.83756,1.0,1.0,-3,76.4,191.0,496.6,2.0,5.332024839338757,1634.82
721.0,2,2,HDB,1.365138,103.865418,2.0,0.0,43,72.10000000000001,180.25,468.65,2.0,7.728390559523643,381.41
1003.0,2,3,HDB,1.300518,103.7989755,1.0,1.0,13,100.30000000000001,376.125,526.575,2.0,3.671206716216764,797.61
1517.0,2,4,HDB,1.351206,103.8677715,3.0,1.0,35,151.70000000000002,758.5,606.8,4.0,6.58018377548384,553.72
969.0,2,3,HDB,1.300518,103.7989755,1.0,1.0,13,96.9,363.375,508.725,2.0,3.671206716216764,784.31
1184.0,2,3,HDB,1.401426,103.745313,4.0,0.0,22,118.4,444.0,621.5999999999999,4.0,14.445714424637936,295.61
1399.0,3,3,Condo,1.36177,103.88696,2.0,1.0,3,209.85000000000002,524.625,664.5250000000001,3.0,8.861532196737372,1036.45
646.0,2,2,HDB,1.320102,103.765572,2.0,0.0,5,64.60000000000001,161.5,419.9,2.0,7.580836449415069,879.26
506.0,1,1,Condo,1.370844,103.7757195,2.0,0.0,4,25.3,63.25,417.45,2.0,9.67329626102503,1482.21
861.0,2,2,Condo,1.3529600222,103.8837799745,2.0,0.0,6,86.10000000000001,215.25,559.65,2.0,7.925086198770215,1393.73
1033.0,2,2,Condo,1.3892500500999998,103.8572699622,0.0,0.0,22,103.30000000000001,258.25,671.45,0.0,9.844990516834155,822.85
765.0,1,2,Condo,1.305801,103.899888,1.0,0.0,19,38.25,191.25,535.5,1.0,7.582214175857872,1281.05
1163.0,2,3,HDB,1.328418,103.7243025,0.0,0.0,6,116.30000000000001,436.125,610.575,0.0,12.262594046254952,687.88
1163.0,2,3,Condo,1.277226,103.8536955,0.0,2.0,3,116.30000000000001,436.125,610.575,2.0,3.834908443761396,2178.85
1130.0,2,3,HDB,1.3525200000000002,103.87036,4.0,1.0,36,113.0,423.75,593.25,5.0,6.872237096976507,460.18
1313.0,2,4,HDB,1.356282,103.8458925,2.0,0.0,24,131.3,656.5,525.2,2.0,5.991523284177582,661.76
1302.0,2,3,HDB,1.445544,103.799403,4.0,0.0,24,130.20000000000002,488.25,683.55,4.0,16.06163359349567,326.42
1367.0,3,4,Condo,1.368531,103.899105,2.0,0.0,21,205.05000000000004,683.5,478.45000000000005,2.0,10.347211636155734,731.53
1163.0,2,2,Condo,1.317951,103.8514725,2.0,0.0,5,116.30000000000001,290.75,755.95,2.0,2.680459920049515,1365.43
506.0,1,1,Condo,1.311696,103.896306,2.0,0.0,6,25.3,63.25,417.45,2.0,7.231285040355648,1521.74
1300.0,2,3,HDB,1.43585,103.78698,4.0,2.0,24,130.0,487.5,682.5,6.0,15.409232687517292,323.08
1184.0,2,3,HDB,1.336491,103.7007585,3.0,1.0,20,118.4,444.0,621.5999999999999,4.0,15.017932245772949,405.41
1400.0,3,4,Condo,1.431216,103.7997225,1.0,0.0,4,210.00000000000003,700.0,490.0,1.0,14.513272046930275,1000.0
1249.0,3,3,Condo,1.4459,103.80404,4.0,0.0,19,187.35000000000002,468.375,593.2750000000001,4.0,15.992411469583104,680.54
1970.0,3,3,Condo,1.337283,103.7254725,1.0,0.0,39,295.50000000000006,738.75,935.75,1.0,12.39067715517088,649.75
1292.0,2,3,HDB,1.338363,103.7359125,2.0,0.0,39,129.20000000000002,484.5,678.3,2.0,11.326061640500436,448.92
1292.0,2,3,HDB,1.323234,103.8627315,3.0,1.0,36,129.20000000000002,484.5,678.3,4.0,4.048613875224526,526.32
721.0,2,2,HDB,1.319058,103.8829005,2.0,1.0,42,72.10000000000001,180.25,468.65,3.0,5.927936720817369,485.44
650.0,2,2,HDB,1.304226,103.800402,1.0,1.0,56,65.0,162.5,422.5,2.0,3.4924035373119056,338.46
